[0,0,0,3.83787e-13,2304.74,-115237,-2304.74,2304.74,2.55878e-13,-124456,129066,-4609.48,0,0,0,0,0,0,0,0,0,2.55878e-13,2304.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112932,112932,-2304.74,0,0,0,0,-112932,-1.30498e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,-2.55878e-13,-2304.74,-110628,112932,-115237,2304.74,112932,-4609.48,129066,0,0,2304.74,0,0,0,0,0,0,-2.55878e-13,-2304.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55878e-13,2304.74,0,0,0,-122151,-2304.74,-2304.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,4609.48,225865,-465558,0,0,0,474777,-225865,225865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451729,225865,225865,0,0,0,-5.11756e-13,-235084,-4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,2.5076e-11,225865,0,0,0,-225865,239693,-239693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225865,-221255,2.55878e-11,0,0,0,0,-2.60995e-11,-4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,-225865,-4609.48,0,4609.48,225865,-239693,244303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230474,221255,-5.11756e-13,0,0,0,0,0,4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,-2304.74,4609.48,-2304.74,0,0,0,0,0,0,0,0,0,11523.7,-2.55878e-13,-6914.23,0,0,-2304.74,2304.74,-4.4544e-26,-2304.74,2304.74,0,-2304.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2304.74,-4.5453e-26,-2304.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.74,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,-115237,115237,110628,0,0,0,0,0,0,0,0,0,-2.55878e-13,472472,-235084,1.27939e-11,-225865,-117542,-1.27939e-11,-112932,2.55878e-13,0,-112932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4609.48,-4.91247e-11,-112932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112932,225865,-1.2538e-11,0,0,0,0,0,0,0,0,0],
[0,0,0,112932,1.30498e-11,-2304.74,0,0,0,0,0,0,0,0,0,-6914.23,-235084,246607,-2304.74,112932,7.67574e-13,-2304.74,0,2304.74,-2304.74,0,2304.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-115237,-112932,112932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2304.74,-110628,2304.74,0,0,0,0,0,0,0,0,0],
[0,0,0,1152.37,0,0,0,0,0,0,0,0,0,0,0,0,6.39694e-12,-1152.37,69142.3,-61075.7,-1152.37,0,0,0,-1152.37,1.27939e-13,-6.39694e-12,-1152.37,-1152.37,-1152.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.01313e-12,-2.55878e-13,1.42041e-27,-57618.6,-56466.2,-1152.37,55313.8,-3.83787e-13,2304.74,56466.2,-2.84081e-27,-1152.37,0,0,0],
[0,0,0,56466.2,1152.37,-1152.37,0,0,0,0,0,0,0,0,0,0,-112932,56466.2,-61075.7,301921,53009.1,0,0,0,2304.74,56466.2,6.52488e-12,0,-58770.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.74,-1152.37,-57618.6,-3457.11,-3457.11,-56466.2,-114085,57618.6,-2304.74,-5.88423e-12,2.84081e-27,-115237,0,0,0],
[0,0,0,-1152.37,-57618.6,-55313.8,0,0,0,0,0,0,0,0,0,-1152.37,-58770.9,3.83787e-13,-1152.37,53009.1,188989,0,0,0,-1152.37,56466.2,-1152.37,-58770.9,56466.2,1152.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1152.37,0,0,-115237,-114085,1152.37,56466.2,55313.8,-2304.74,1.36359e-27,-2304.74,2304.74,0,0,0],
[0,0,0,2.784e-27,-2.5076e-11,-4609.48,0,0,0,-5.11756e-13,5.11756e-13,-5.11756e-13,0,0,0,4609.48,-2.55878e-11,-4609.48,0,0,0,9218.97,2.66113e-11,-9218.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4609.48,2.5076e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,2.55878e-11,-451729,-235084,0,0,0,-230474,4609.48,-4609.48,0,0,0,-8.90879e-26,-225865,0,0,0,0,2.66113e-11,474777,-235084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451729,451729,-2.5076e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,-4609.48,225865,0,0,0,0,225865,0,0,0,0,0,-4609.48,5.11756e-13,4609.48,0,0,0,-9218.97,-235084,248912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230474,-221255,2.45643e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4609.48,0,-4609.48,-4609.48,9218.97,-4609.48,0,0,0,13828.5,-5.11756e-13,-4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4609.48,0,-4609.48,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225865,0,5.11756e-13,225865,225865,0,0,0,-5.11756e-13,470167,-235084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225865,0,5.11756e-11,-9218.97,0,-225865,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4609.48,0,4609.48,-2.55878e-11,2.60995e-11,-4609.48,0,0,0,-4609.48,-235084,244303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225865,0,4609.48,-230474,-225865,225865,0,0,0,0,0,0,0,0,0],
[-2.55858e-13,-1536.49,-1536.49,76824.7,-1536.49,75288.2,1536.49,0,0,0,0,0,0,0,0,0,0,0,-1536.49,0,-78361.2,0,0,0,0,0,0,86043.7,-75288.2,-1536.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70585e-13,-1536.49,-1536.49,0,0,0,0,0,0,0,0,0,-75288.2,0,0,5.11716e-13,0,0,0,0,0],
[6.0604e-28,-78361.2,0,-79897.7,1536.49,-76824.7,75288.2,8.35867e-12,0,0,0,0,0,0,0,0,0,0,-1536.49,-78361.2,75288.2,0,0,0,0,0,0,-75288.2,322664,-7682.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1536.49,-75288.2,-1536.49,0,0,0,0,0,0,0,0,0,-1.63749e-11,-70678.8,73751.8,-76824.7,75288.2,-1.63749e-11,0,0,0],
[0,-78361.2,1536.49,0,0,1536.49,-155186,75288.2,-75288.2,0,0,0,0,0,0,0,0,0,-1536.49,0,1536.49,0,0,0,0,0,0,-1536.49,-7682.47,245839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536.49,75288.2,3072.99,0,0,0,0,0,0,0,0,0,70678.8,-79897.7,-76824.7,0,75288.2,-75288.2,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419463,-120999,-115237,1152.37,112932,-57618.6,0,0,0,1152.37,-57618.6,112932,-56466.2,56466.2,56466.2,0,0,0,0,0,0,0,0,0,0,0,0,-55313.8,0,-61075.7,-112932,56466.2,-57618.6,0,0,0,55313.8,-114085,56466.2,-56466.2,-1.22812e-11,53009.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55313.8,-58770.9,-2304.74],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-120999,187836,-2304.74,-2304.74,-1.27939e-13,-1152.37,0,0,0,56466.2,2304.74,-58770.9,1.27939e-13,1152.37,0,0,0,0,0,0,0,0,0,0,0,0,0,56466.2,-56466.2,-1152.37,56466.2,-55313.8,55313.8,0,0,0,-1.91893e-13,57618.6,55313.8,-6.81742e-26,-53009.1,-59923.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57618.6,-59923.3,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-115237,-2304.74,125608,0,-112932,56466.2,0,0,0,-1.27939e-11,1152.37,-1152.37,56466.2,1152.37,-57618.6,0,0,0,0,0,0,0,0,0,0,0,0,-1.30498e-11,1.30498e-11,-1152.37,56466.2,0,-6.52488e-12,0,0,0,2304.74,-2304.74,-2304.74,2.55878e-13,55313.8,-57618.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5076e-11,2.55878e-11,-2304.74],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4609.48,-9218.97,0,9218.97,0,0,0,0,0,0,0,0,-5.11756e-13,-4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11756e-13,-4609.48,4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451729,-5.11756e-13,-451729,0,474777,-235084,0,0,0,0,0,0,-230474,4609.48,225865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235084,-5.11756e-13,2.55878e-11,0,0,0,0,0,0,-4609.48,-225865,225865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230474,-4609.48,225865,0,-235084,248912,0,0,0,0,0,0,225865,-9.09061e-26,-225865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4609.48,-4609.48,4609.48,0,0,0,0,0,0,-4609.48,-4609.48,9218.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419463,336492,-112932,-56466.2,-56466.2,-6.26901e-12,0,0,0,-58770.9,-2.55878e-13,-59923.3,-58770.9,2.89763e-27,-56466.2,0,0,0,0,0,0,0,0,0,0,0,0,1152.37,56466.2,-1152.37,-112932,58770.9,-1152.37,0,0,0,-1152.37,-2304.74,-57618.6,0,0,0,0,0,0,-57618.6,-3457.11,-115237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58770.9,-57618.6,56466.2],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336492,359540,-117542,-57618.6,-61075.7,-6.39694e-12,0,0,0,-57618.6,1152.37,-56466.2,-58770.9,2.784e-27,-56466.2,0,0,0,0,0,0,0,0,0,0,0,0,0,112932,-55313.8,-115237,55313.8,0,0,0,0,0,-2.45624e-11,-56466.2,0,0,0,0,0,0,-56466.2,-3457.11,-114085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55878e-13,1152.37,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-112932,-117542,183227,-2304.74,-2.55878e-13,54161.4,0,0,0,56466.2,0,56466.2,1.30498e-11,0,56466.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68159e-26,1152.37,-6.95431e-26,-58770.9,1152.37,0,0,0,-1152.37,-56466.2,56466.2,0,0,0,0,0,0,-1152.37,-56466.2,1152.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59923.3,-56466.2,56466.2],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.247,37644.1,-8.52926e-12,0,0,0,-37644.1,-38412.4,-1536.49,362613,-82202.5,-116005,0,75288.2,-39180.6,0,0,0,768.247,-38412.4,75288.2,-37644.1,37644.1,37644.1,0,0,0,0,0,0,0,0,0,0,0,0,768.247,-2.49042e-11,-40717.1,-75288.2,-768.247,-38412.4,0,0,0,-37644.1,-8.18745e-12,35339.4,0,0,0,36875.9,-76056.5,37644.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39180.6,-39180.6,8.69984e-12],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38412.4,1536.49,768.247,0,0,0,-37644.1,-40717.1,-1.70585e-13,-82202.5,167478,-42253.6,-1536.49,-37644.1,-768.247,0,0,0,37644.1,1536.49,-39180.6,0,768.247,0,0,0,0,0,0,0,0,0,0,0,0,0,37644.1,-37644.1,-2304.74,37644.1,768.247,74520,0,0,0,0,-35339.4,-39948.9,0,0,0,2.55858e-13,38412.4,36875.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75288.2,-39180.6,-768.247,0,0,0,-4.17934e-12,-4.26463e-12,36107.6,-116005,-42253.6,204354,-1.5151e-26,-37644.1,37644.1,0,0,0,4.26463e-12,768.247,-768.247,37644.1,768.247,-38412.4,0,0,0,0,0,0,0,0,0,0,0,0,-768.247,-76824.7,768.247,37644.1,0,-37644.1,0,0,0,0,36875.9,-38412.4,0,0,0,1536.49,-1536.49,-1536.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37644.1,-37644.1,37644.1],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-112932,2.55878e-13,112932,-2.55878e-13,-115237,112932,0,0,0,0,-4609.48,-4.5453e-26,126761,-2304.74,-115237,0,0,0,0,0,0,-4.63621e-26,-2304.74,4.63621e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27939e-11,0,0,0,0,-2304.74,2304.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112932,2304.74,2304.74,-2304.74,2304.74,-4.5453e-26,0,0,0,225865,-112932,-112932,-2304.74,361845,-119847,0,0,0,0,0,0,-115237,2304.74,112932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119847,-117542,-117542,0,0,0,-2304.74,-112932,112932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112932,0,-115237,0,112932,-112932,0,0,0,-117542,-2304.74,112932,-115237,-119847,246607,0,0,0,0,0,0,112932,0,-112932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4609.48,-2304.74,4609.48,0,0,0,-2304.74,-2304.74,4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235084,-230474,225865,0,0,0,0,0,0,248912,-9218.97,-4609.48,-4609.48,4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225865,225865,0,0,0,0,0,0,5.11756e-11,9218.97,-4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02351e-12,4609.48,0,0,0,0,0,0,0,-9218.97,9218.97,2.04702e-12,4609.48,-4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02351e-12,-4609.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-239693,-225865,225865,0,0,0,0,0,0,-4609.48,2.04702e-12,244303,5.11756e-11,-1.02351e-12,225865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11756e-11,4609.48,0,0,0,0,0,0,-1.13633e-26,-230474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
